브랜드,구분,거래처,월,목표매출
레노덤 프로페셔널,해외,베트남,2026/10,
레노덤 프로페셔널,해외,베트남,2026/11,
레노덤 프로페셔널,해외,베트남,2026/12,
레노덤 프로페셔널,해외,일본,2026/1,
레노덤 프로페셔널,해외,일본,2026/2,
레노덤 프로페셔널,해외,일본,2026/3,
레노덤 프로페셔널,해외,일본,2026/4,
레노덤 프로페셔널,해외,일본,2026/5,
레노덤 프로페셔널,해외,일본,2026/6,
레노덤 프로페셔널,해외,일본,2026/7,
레노덤 프로페셔널,해외,일본,2026/8,
레노덤 프로페셔널,해외,일본,2026/9,
레노덤 프로페셔널,해외,일본,2026/10,
레노덤 프로페셔널,해외,일본,2026/11,
레노덤 프로페셔널,해외,일본,2026/12,
레노덤 프로페셔널,해외,중국,2026/1,
레노덤 프로페셔널,해외,중국,2026/2,
레노덤 프로페셔널,해외,중국,2026/3,
레노덤 프로페셔널,해외,중국,2026/4,
레노덤 프로페셔널,해외,중국,2026/5,
레노덤 프로페셔널,해외,중국,2026/6,
레노덤 프로페셔널,해외,중국,2026/7,
레노덤 프로페셔널,해외,중국,2026/8,
레노덤 프로페셔널,해외,중국,2026/9,
레노덤 프로페셔널,해외,중국,2026/10,
레노덤 프로페셔널,해외,중국,2026/11,
레노덤 프로페셔널,해외,중국,2026/12,
레노덤 프로페셔널,해외,캐나다,2026/1,
레노덤 프로페셔널,해외,캐나다,2026/2,
레노덤 프로페셔널,해외,캐나다,2026/3,
레노덤 프로페셔널,해외,캐나다,2026/4,
레노덤 프로페셔널,해외,캐나다,2026/5,
레노덤 프로페셔널,해외,캐나다,2026/6,
레노덤 프로페셔널,해외,캐나다,2026/7,
레노덤 프로페셔널,해외,캐나다,2026/8,
레노덤 프로페셔널,해외,캐나다,2026/9,
레노덤 프로페셔널,해외,캐나다,2026/10,
레노덤 프로페셔널,해외,캐나다,2026/11,
레노덤 프로페셔널,해외,캐나다,2026/12,
엑스비앙스,해외,기타,2026/1,
엑스비앙스,해외,기타,2026/2,
엑스비앙스,해외,기타,2026/3,
엑스비앙스,해외,기타,2026/4,
엑스비앙스,해외,기타,2026/5,
엑스비앙스,해외,기타,2026/6,
엑스비앙스,해외,기타,2026/7,
엑스비앙스,해외,기타,2026/8,
엑스비앙스,해외,기타,2026/9,
엑스비앙스,해외,기타,2026/10,
엑스비앙스,해외,기타,2026/11,
엑스비앙스,해외,기타,2026/12,
엑스비앙스,해외,베트남,2026/1,
엑스비앙스,해외,베트남,2026/2,
엑스비앙스,해외,베트남,2026/3,
엑스비앙스,해외,베트남,2026/4,
엑스비앙스,해외,베트남,2026/5,
엑스비앙스,해외,베트남,2026/6,
엑스비앙스,해외,베트남,2026/7,
엑스비앙스,해외,베트남,2026/8,
엑스비앙스,해외,베트남,2026/9,
엑스비앙스,해외,베트남,2026/10,
엑스비앙스,해외,베트남,2026/11,
엑스비앙스,해외,베트남,2026/12,
엑스비앙스,해외,일본,2026/1,
엑스비앙스,해외,일본,2026/2,
엑스비앙스,해외,일본,2026/3,
엑스비앙스,해외,일본,2026/4,
엑스비앙스,해외,일본,2026/5,
엑스비앙스,해외,일본,2026/6,
엑스비앙스,해외,일본,2026/7,
엑스비앙스,해외,일본,2026/8,
엑스비앙스,해외,일본,2026/9,
엑스비앙스,해외,일본,2026/10,
엑스비앙스,해외,일본,2026/11,
엑스비앙스,해외,일본,2026/12,
엑스비앙스,해외,중국,2026/1,
엑스비앙스,해외,중국,2026/2,
엑스비앙스,해외,중국,2026/3,
엑스비앙스,해외,중국,2026/4,
엑스비앙스,해외,중국,2026/5,
엑스비앙스,해외,중국,2026/6,
엑스비앙스,해외,중국,2026/7,
엑스비앙스,해외,중국,2026/8,
엑스비앙스,해외,중국,2026/9,
엑스비앙스,해외,중국,2026/10,
엑스비앙스,해외,중국,2026/11,
엑스비앙스,해외,중국,2026/12,
엑스비앙스,해외,캐나다,2026/1,
엑스비앙스,해외,캐나다,2026/2,
엑스비앙스,해외,캐나다,2026/3,
엑스비앙스,해외,캐나다,2026/4,
엑스비앙스,해외,캐나다,2026/5,
엑스비앙스,해외,캐나다,2026/6,
엑스비앙스,해외,캐나다,2026/7,
엑스비앙스,해외,캐나다,2026/8,
엑스비앙스,해외,캐나다,2026/9,
엑스비앙스,해외,캐나다,2026/10,
엑스비앙스,해외,캐나다,2026/11,
엑스비앙스,해외,캐나다,2026/12,
크리스티나,해외,기타,2026/1,
크리스티나,해외,기타,2026/2,
크리스티나,해외,기타,2026/3,
크리스티나,해외,기타,2026/4,
크리스티나,해외,기타,2026/5,
크리스티나,해외,기타,2026/6,
크리스티나,해외,기타,2026/7,
크리스티나,해외,기타,2026/8,
크리스티나,해외,기타,2026/9,
크리스티나,해외,기타,2026/10,
크리스티나,해외,기타,2026/11,
크리스티나,해외,기타,2026/12,
크리스티나,해외,베트남,2026/1,
크리스티나,해외,베트남,2026/2,
크리스티나,해외,베트남,2026/3,
크리스티나,해외,베트남,2026/4,
크리스티나,해외,베트남,2026/5,
크리스티나,해외,베트남,2026/6,
크리스티나,해외,베트남,2026/7,
크리스티나,해외,베트남,2026/8,
크리스티나,해외,베트남,2026/9,
크리스티나,해외,베트남,2026/10,
크리스티나,해외,베트남,2026/11,
크리스티나,해외,베트남,2026/12,
크리스티나,해외,일본,2026/1,
크리스티나,해외,일본,2026/2,
크리스티나,해외,일본,2026/3,
크리스티나,해외,일본,2026/4,
크리스티나,해외,일본,2026/5,
크리스티나,해외,일본,2026/6,
크리스티나,해외,일본,2026/7,
크리스티나,해외,일본,2026/8,
크리스티나,해외,일본,2026/9,
크리스티나,해외,일본,2026/10,
크리스티나,해외,일본,2026/11,
크리스티나,해외,일본,2026/12,
크리스티나,해외,중국,2026/1,
크리스티나,해외,중국,2026/2,
크리스티나,해외,중국,2026/3,
크리스티나,해외,중국,2026/4,
크리스티나,해외,중국,2026/5,
크리스티나,해외,중국,2026/6,
크리스티나,해외,중국,2026/7,
크리스티나,해외,중국,2026/8,
크리스티나,해외,중국,2026/9,
크리스티나,해외,중국,2026/10,
크리스티나,해외,중국,2026/11,
크리스티나,해외,중국,2026/12,
크리스티나,해외,캐나다,2026/1,
크리스티나,해외,캐나다,2026/2,
크리스티나,해외,캐나다,2026/3,
크리스티나,해외,캐나다,2026/4,
크리스티나,해외,캐나다,2026/5,
크리스티나,해외,캐나다,2026/6,
크리스티나,해외,캐나다,2026/7,
크리스티나,해외,캐나다,2026/8,
크리스티나,해외,캐나다,2026/9,
크리스티나,해외,캐나다,2026/10,
크리스티나,해외,캐나다,2026/11,
크리스티나,해외,캐나다,2026/12,
헤이우,해외,기타,2026/1,
헤이우,해외,기타,2026/2,
헤이우,해외,기타,2026/3,
헤이우,해외,기타,2026/4,
헤이우,해외,기타,2026/5,
헤이우,해외,기타,2026/6,
헤이우,해외,기타,2026/7,
헤이우,해외,기타,2026/8,
헤이우,해외,기타,2026/9,
헤이우,해외,기타,2026/10,
헤이우,해외,기타,2026/11,
헤이우,해외,기타,2026/12,
헤이우,해외,베트남,2026/1,
헤이우,해외,베트남,2026/2,
헤이우,해외,베트남,2026/3,
헤이우,해외,베트남,2026/4,
헤이우,해외,베트남,2026/5,
헤이우,해외,베트남,2026/6,
헤이우,해외,베트남,2026/7,
헤이우,해외,베트남,2026/8,
헤이우,해외,베트남,2026/9,
헤이우,해외,베트남,2026/10,
헤이우,해외,베트남,2026/11,
헤이우,해외,베트남,2026/12,
헤이우,해외,일본,2026/1,
헤이우,해외,일본,2026/2,
헤이우,해외,일본,2026/3,"₩57,400,000"
헤이우,해외,일본,2026/4,"₩6,000,000"
헤이우,해외,일본,2026/5,"₩6,000,000"
헤이우,해외,일본,2026/6,"₩8,000,000"
헤이우,해외,일본,2026/7,"₩13,000,000"
헤이우,해외,일본,2026/8,"₩8,000,000"
헤이우,해외,일본,2026/9,"₩33,800,000"
헤이우,해외,일본,2026/10,"₩13,000,000"
헤이우,해외,일본,2026/11,"₩14,500,000"
헤이우,해외,일본,2026/12,"₩40,300,000"
헤이우,해외,중국,2026/1,
헤이우,해외,중국,2026/2,
헤이우,해외,중국,2026/3,
헤이우,해외,중국,2026/4,
헤이우,해외,중국,2026/5,
헤이우,해외,중국,2026/6,
헤이우,해외,중국,2026/7,
헤이우,해외,중국,2026/8,
헤이우,해외,중국,2026/9,
헤이우,해외,중국,2026/10,
헤이우,해외,중국,2026/11,
헤이우,해외,중국,2026/12,
헤이우,해외,캐나다,2026/1,
헤이우,해외,캐나다,2026/2,
헤이우,해외,캐나다,2026/3,
헤이우,해외,캐나다,2026/4,
헤이우,해외,캐나다,2026/5,
헤이우,해외,캐나다,2026/6,
헤이우,해외,캐나다,2026/7,
헤이우,해외,캐나다,2026/8,
헤이우,해외,캐나다,2026/9,
헤이우,해외,캐나다,2026/10,
헤이우,해외,캐나다,2026/11,
헤이우,해외,캐나다,2026/12,
